Proveedor,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
INTCOMEX PERU S.A.C,ELECTROHOGAR,COMPUTACION,20/10/2021,5460076814,VOLX,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,1,,,253,,,0.17
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,20/10/2021,5460076814,JBL,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,2,,,313,,,2.15
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,20/10/2021,5460076814,NEXXT,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,1,,,130,,,1.07
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,20/10/2021,5460076814,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,7,,,680,,,7.52
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,07/10/2021,5460076234,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,6,,,505,,,6.45
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,19/10/2021,2459238,JBL,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,784,,,72200.33,,,2174.13,
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,09/10/2021,2456586,VOLX,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,150,,,11346,,,415.97,
INTCOMEX PERU S.A.C,ELECTROHOGAR,ELECTRONICA MENOR,09/10/2021,2456586,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,852,,,112814.1,,,2362.71,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,27/09/2021,2452483,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,1067,,,1030000.56,,,2958.93,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,27/09/2021,2452484,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,533,,,322315.44,,,95.36,,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,20/10/2021,5460076814,HUAWEI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,4,,,2698,,,4.30
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,20/10/2021,5460076814,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,5,,,3326,,,5.37
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,04/10/2021,2455101,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,234,,,168414.48,,,41.87,,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,04/10/2021,2455100,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,1145,,,802043.52,,,3175.23,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,04/10/2021,2455113,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,1300,,,841854,,,3605.07,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,13/10/2021,2457431,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,500,,,432000,,,1386.56,
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,07/10/2021,5460076234,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.07,,,8,,,4832,,,8.60
INTCOMEX PERU S.A.C,ELECTROHOGAR,TELEFONIA MOVIL,18/10/2021,2458954,XIAOMI,J&C,TERCERAS,CD Villa El Salvador,0.00,2.77,0.00,,100,,,123825,,,277.31,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,15/10/2021,2456794,IMACO,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,460,,,53244.19,,,727.14,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,15/10/2021,2456794,IMACO,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,213,,,21912.87,,,336.70,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,15/10/2021,5460076548,IMACO,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,9,,,1074,,,11.37
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,15/10/2021,2456786,IMACO,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,990,,,35640,,,489.19,,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,28/09/2021,5460076129,IMACO,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,28,,,2950,,,35.38
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,28/09/2021,5460076129,IMACO,SBN,TERCERAS,CD Villa El Salvador,0.00,0.00,3.79,,,10,,,1751,,,37.91
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,28/09/2021,2452589,IMACO,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,72,,,4571.28,,,35.58,,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,28/09/2021,2452589,IMACO,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,18,,,2683.44,,,7.72,,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,28/09/2021,2452588,IMACO,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,128,,,8126.72,,,202.34,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,28/09/2021,2452588,IMACO,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,482,,,71856.56,,,761.92,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,12/10/2021,5460076490,IMACO,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,30,,,3416,,,37.91
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,12/10/2021,5460076490,IMACO,SBN,TERCERAS,CD Villa El Salvador,0.00,0.00,3.79,,,7,,,975,,,26.53
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,13/10/2021,2456795,IMACO,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,1001,,,102432.09,,,494.62,,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,ELECTRODOMESTICOS,13/10/2021,2456795,IMACO,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,171,,,18546.57,,,73.36,,
INTERNACIONAL DE MAQUINARIA Y COMER,ELECTROHOGAR,LINEA BLANCA,28/09/2021,5460076129,IMACO,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,1,,,30,,,0.17
INVERSIONES INDUSTRIALES PARACAS S.,INFANTIL,MARCAS NACIONAL BEBE,01/10/2021,2453577,BABY CLUB,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,155,,,5292.56,,,26.88,,
INVERSIONES INDUSTRIALES PARACAS S.,INFANTIL,MARCAS NACIONAL BEBE,01/10/2021,2453577,BABY CLUB,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,1028,,,67170.18,,,551.76,,
INVERSIONES INDUSTRIALES PARACAS S.,INFANTIL,MARCAS NACIONAL BEBE,01/10/2021,2453599,BABY CLUB,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,158,,,9140.5,,,27.40,,
INVERSIONES INDUSTRIALES PARACAS S.,INFANTIL,MARCAS NACIONAL BEBE,01/10/2021,2453599,BABY CLUB,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,149,,,9261.3,,,79.97,,
INVERSIONES KAYSER S.A.C.,INFANTIL,ROPA INTERIOR INFANTIL,20/10/2021,2458331,KAYSER,PQ,TERCERAS,CD Villa El Salvador,0.00,0.17,0.00,,67,,,965.24,,,11.62,
INVERSIONES KAYSER S.A.C.,INFANTIL,ROPA INTERIOR INFANTIL,20/10/2021,2458331,KAYSER,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,70,,,1941.92,,,64.97,
INVERSIONES KAYSER S.A.C.,INFANTIL,ROPA INTERIOR INFANTIL,20/10/2021,2458332,KAYSER,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,246,,,4208.86,,,42.66,,
INVERSIONES KAYSER S.A.C.,INFANTIL,ROPA INTERIOR INFANTIL,20/10/2021,2458332,KAYSER,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,490,,,13894.56,,,109.58,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,CUIDADO PERSONAL,13/10/2021,2456915,SIEGEN,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,500,,,5,,,86.70,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,CUIDADO PERSONAL,13/10/2021,2456915,SIEGEN,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,1603,,,171528.43,,,792.09,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,CUIDADO PERSONAL,13/10/2021,2456914,SIEGEN,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,1759,,,201301.25,,,2780.53,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,CUIDADO PERSONAL,06/10/2021,2455572,SIEGEN,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,112,,,16479.69,,,177.04,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,CUIDADO PERSONAL,06/10/2021,2455573,SIEGEN,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,449,,,63204.26,,,221.86,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,30/09/2021,2448018,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,30,,,7608,,,14.82,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,30/09/2021,2448018,THOMAS,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,74,,,18766.4,,,31.75,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,30/09/2021,2448017,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,58,,,12217.36,,,91.68,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,30/09/2021,2448017,THOMAS,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,26,,,6593.6,,,41.10,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,06/10/2021,2452668,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,116,,,20570.28,,,183.37,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,18/10/2021,2448018,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,20,,,1385.6,,,9.88,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,18/10/2021,2448017,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,108,,,8194,,,170.72,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,18/10/2021,2452668,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,112,,,35521.92,,,177.04,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,01/10/2021,2452668,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,1343,,,676435.58,,,2122.94,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,01/10/2021,2452668,THOMAS,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,225,,,92017.75,,,355.67,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,01/10/2021,2452669,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,150,,,47574,,,74.12,,
INVERSIONES LOS ROSALES S.A.,ELECTROHOGAR,ELECTRODOMESTICOS,05/10/2021,2452669,THOMAS,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,304,,,53908.32,,,150.22,,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,21/09/2021,2451282,GAMA,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,150,,,16340.82,,,74.12,,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,21/09/2021,2451282,GAMA,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,42,,,2757.36,,,18.02,,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,21/09/2021,2451281,GAMA,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,61,,,7918.8,,,96.43,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,21/09/2021,2451281,GAMA,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,20,,,1487.36,,,31.61,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,06/10/2021,5460076198,GAMA,SB,TERCERAS,CD Villa El Salvador,0.00,0.00,1.26,,,9,,,930,,,11.37
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,06/10/2021,5460076198,GAMA,SBN,TERCERAS,CD Villa El Salvador,0.00,0.00,3.79,,,5,,,540,,,18.95
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,05/10/2021,2453537,GAMA,SB,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,477,,,57769.97,,,754.02,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,05/10/2021,2453537,GAMA,SBN,TERCERAS,CD Villa El Salvador,0.00,1.58,0.00,,141,,,14757.07,,,222.89,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,05/10/2021,2453538,GAMA,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,840,,,99494.52,,,415.07,,
ITALIAN BEAUTY S.A.C.,ELECTROHOGAR,CUIDADO PERSONAL,05/10/2021,2453538,GAMA,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,546,,,70223.7,,,234.23,,
KOMAX PERU S.A.C.,DEPORTES,TEXTIL TERCEROS DEPORTES,21/09/2021,2451170,THE NORTH FACE,PQ,TERCERAS,CD Villa El Salvador,0.00,0.17,0.00,,52,,,7022.29,,,9.02,
KOMAX PERU S.A.C.,DEPORTES,TEXTIL TERCEROS DEPORTES,21/09/2021,2451170,THE NORTH FACE,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,301,,,103352.28,,,279.36,
KOMAX PERU S.A.C.,DEPORTES,ZAPATILLAS TERCERO,21/09/2021,2449801,THE NORTH FACE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,116,,,35499.87,,,171.22,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,20/10/2021,2459307,STEVE MADDEN,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,275,,,46609.75,,,147.60,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,20/10/2021,2459307,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,2930,,,378384.99,,,982.90,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,20/10/2021,2459306,STEVE MADDEN,RTW,TERCERAS,CD Villa El Salvador,0.00,2.38,0.00,,60,,,10169.4,,,142.68,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,20/10/2021,2459306,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,464,,,63172.82,,,684.87,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,20/10/2021,2459293,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,226,,,28720.08,,,75.81,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,20/10/2021,2459292,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,60,,,7624.8,,,88.56,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,01/10/2021,2453989,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,76,,,12307.93,,,25.49,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,01/10/2021,2453988,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,26,,,4262.23,,,38.38,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,29/09/2021,2453358,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1920,,,177085.74,,,644.08,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER MODA,29/09/2021,2453357,STEVE MADDEN,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,288,,,28268.28,,,425.09,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,30/09/2021,2453786,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,169,,,23759.79,,,56.69,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,18/10/2021,2458334,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,249,,,34878.78,,,367.53,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,01/10/2021,2454665,FILA,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,168,,,10170.72,,,247.97,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,19/10/2021,5460076794,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,9,,,1207,,,12.38
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,19/10/2021,5460076797,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,14,,,1924,,,19.26
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,19/10/2021,5460076796,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,13,,,1713,,,17.88
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,19/10/2021,5460076792,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,9,,,1187,,,12.38
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,05/10/2021,2455396,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,255,,,38337,,,376.39,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,05/10/2021,2455397,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1359,,,215992.08,,,455.89,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,24/09/2021,2451758,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,144,,,31565.52,,,48.31,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,24/09/2021,5460075944,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,6,,,743,,,8.25
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,24/09/2021,2451757,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,24,,,5260.92,,,35.42,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO HOMBRE URBANO,24/09/2021,5460075949,CATERPILLAR,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,1,,,200,,,1.38
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,30/09/2021,2453784,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,303,,,50279.94,,,101.64,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,18/10/2021,2458337,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,68,,,10021.26,,,100.37,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,01/10/2021,2454664,FILA,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,228,,,13803.12,,,336.53,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,05/10/2021,2455390,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1391,,,239047.68,,,466.62,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,05/10/2021,2455389,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,264,,,42416.4,,,389.67,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,24/09/2021,2451755,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,495,,,100953.78,,,730.63,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO MUJER URBANO,24/09/2021,2451756,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1089,,,222087.54,,,365.32,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,30/09/2021,2453783,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,154,,,14734.64,,,51.66,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,18/10/2021,2458339,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,218,,,20670.58,,,321.77,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,01/10/2021,2454659,FILA,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,144,,,7924.32,,,212.55,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,19/10/2021,5460076794,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,5,,,408,,,6.88
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,19/10/2021,5460076796,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,6,,,475,,,8.25
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,19/10/2021,5460076795,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,7,,,561,,,9.63
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,19/10/2021,5460076793,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,9,,,701,,,12.38
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,05/10/2021,2455386,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1551,,,161104.41,,,520.30,,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,05/10/2021,2455385,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,573,,,55166.28,,,845.76,
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,24/09/2021,5460075946,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,22,,,1701,,,30.26
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,24/09/2021,5460075948,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,8,,,579,,,11.00
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,24/09/2021,5460075945,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,1,,,77,,,1.38
KS DEPOR S.A.,CALZADO,TERCERA CALZADO JUVENIL URBANO,24/09/2021,5460075947,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,0.00,0.00,1.38,,,29,,,2118,,,39.89
KS DEPOR S.A.,DEPORTES,TEXTIL TERCEROS DEPORTES,12/10/2021,2452750,UMBRO,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,161,,,7431.46,,,27.92,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,21/09/2021,2451039,UMBRO,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,2704,,,192482.18,,,907.08,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,22/09/2021,2451742,HI-TEC,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,160,,,16262.4,,,53.67,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,25/09/2021,2452535,UMBRO,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1553,,,104968.63,,,520.97,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,15/10/2021,2457556,UMBRO,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,430,,,39315.34,,,634.69,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,15/10/2021,2457524,HI-TEC,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,326,,,38712.86,,,109.36,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,15/10/2021,2457557,UMBRO,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,1196,,,100422.34,,,401.21,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,15/10/2021,2457523,HI-TEC,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,78,,,9680.94,,,115.13,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,27/09/2021,2452614,MERREL,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,60,,,12383.52,,,20.13,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,18/10/2021,2458806,MERREL,SHO,TERCERAS,CD Villa El Salvador,0.34,0.00,0.00,146,,,38417.88,,,48.98,,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,18/10/2021,2458805,MERREL,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,143,,,31344.81,,,211.07,
KS DEPOR S.A.,DEPORTES,ZAPATILLAS TERCERO,18/10/2021,2458936,HI-TEC,SHO,TERCERAS,CD Villa El Salvador,0.00,1.48,0.00,,26,,,3279.68,,,38.38,
