Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,08/01/2022,2480777,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,78,,,3792.98,,,72.39,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,08/01/2022,2480778,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1506,,,73499.98,,,336.80,
PRIDE CORPORATION S.A.C.,2034823316,CALZADO,TERCERA CALZADO HOMBRE FORMAL,11/01/2022,2481976,DUNKELVOLK,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,288,,,7917.12,,,96.61,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2022,2484029,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,67,,,4475.42,,,62.18,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2022,2484030,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,3035,,,219170.71,,,678.75,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,06/01/2022,2480635,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,85,,,6157.8,,,78.89,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,06/01/2022,2480636,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,3616,,,264046.28,,,808.68,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,14/01/2022,2482766,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,39,,,2194.85,,,36.20,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,14/01/2022,2482767,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,4292,,,219548.77,,,959.86,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,14/01/2022,2482773,SQUEEZE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,30,,,1400.92,,,27.84,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,20/01/2022,2484665,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,35,,,2587.9,,,32.48,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,20/01/2022,2484666,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1803,,,130176.02,,,403.22,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,13/01/2022,2482774,SQUEEZE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1210,,,72184.3,,,270.60,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,05/01/2022,2480047,SQUEEZE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,2633,,,109323.18,,,588.84,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,05/01/2022,2480046,SQUEEZE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,51,,,2504.04,,,47.33,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481995,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,2.38,0.00,0.00,144,,,11356.2,,,342.43,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481994,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,0.00,22,,,1331.92,,,3.81,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481994,NIKE,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,50,,,1625,,,8.67,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481994,NIKE,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,10,,,325,,,1.73,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481997,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,2.38,0.00,0.00,24,,,1903.68,,,57.07,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481998,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,2.38,0.00,0.00,72,,,4653.6,,,171.22,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482561,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,0.54,0.00,,1412,,,79317.88,,,757.87,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482561,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,232,,,12650.96,,,51.88,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482558,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,0.54,0.00,,1206,,,83613.3,,,647.30,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482557,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,0.00,,138,,,9706.68,,,23.93,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482557,NIKE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,950,,,30875,,,164.73,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482557,NIKE,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,190,,,6175,,,32.95,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,12/01/2022,2482559,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,0.54,0.00,,108,,,6881.04,,,57.97,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,12/01/2022,2482788,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,36,,,5797.2,,,53.14,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,12/01/2022,2482783,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,12,,,1844.28,,,17.71,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,12/01/2022,2482780,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,36,,,5532.84,,,12.08,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,12/01/2022,2482785,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,348,,,53748.48,,,116.74,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,12/01/2022,2482824,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,528,,,43335.6,,,177.12,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,12/01/2022,2482825,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,48,,,3939.6,,,70.85,,
BETA PERU S.A.,2013644136,MUJER,MARCAS CORSETERIA NACIONAL,20/01/2022,2482873,CACHET,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,331,,,7934.01,,,57.40,
BETA PERU S.A.,2013644136,MUJER,MARCAS CORSETERIA NACIONAL,20/01/2022,2482655,LAURA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,272,,,9236.06,,,47.16,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,06/01/2022,5460078021,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.00,1.14,,,3,,,199,,,3.42
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,06/01/2022,2481112,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,5213,,,367848.52,,,1165.83,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,13/01/2022,2481112,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,2785,,,205330.62,,,622.84,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,18/01/2022,2481112,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,2846,,,219455.64,,,636.48,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,18/01/2022,2481111,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,382,,,28430.22,,,354.54,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO JUVENIL URBANO,13/01/2022,2482617,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,95,,,7344.04,,,140.22,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO JUVENIL URBANO,13/01/2022,2482618,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,1236,,,93667.2,,,414.63,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,2482582,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,540,,,53581.44,,,181.15,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,2482581,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,79,,,7782.28,,,116.61,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,5460078052,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.00,1.38,,,2,,,223,,,2.75
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,2482664,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,444,,,51131.52,,,148.94,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,2482384,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,36,,,3849.12,,,53.14,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,2482663,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,51,,,5932.08,,,75.28,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,13/01/2022,2482385,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,216,,,23094.72,,,72.46,
SKECHERS PERU S.A.,2060050854,CALZADO,CALZADO ESCOLAR,19/01/2022,2483512,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,1906,,,130414.24,,,639.39,
SKECHERS PERU S.A.,2060050854,CALZADO,CALZADO ESCOLAR,18/01/2022,2483512,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,1730,,,116958.16,,,580.34,
KP DESIGN S.A.C.,2039275155,MUJER,MARCAS JUVENIL NACIONAL MUJER,11/01/2022,2482271,KAYRA POBLET PERFECT FIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,43,,,3277.46,,,9.62,
KP DESIGN S.A.C.,2039275155,MUJER,MARCAS JUVENIL NACIONAL MUJER,11/01/2022,2481086,KAYRA POBLET PERFECT FIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1617,,,72378.28,,,361.63,
KP DESIGN S.A.C.,2039275155,MUJER,MARCAS JUVENIL NACIONAL MUJER,15/01/2022,2480775,KAYRA POBLET PERFECT FIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,2872,,,154704.79,,,642.29,
NEWELL BRANDS DE PERU SAC,2051472012,ELECTROHOGAR,ELECTRODOMESTICOS,14/01/2022,5460078058,OSTER,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.00,1.26,,,1,,,62,,,1.26
NEWELL BRANDS DE PERU SAC,2051472012,ELECTROHOGAR,ELECTRODOMESTICOS,14/01/2022,5460078057,OSTER,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.00,1.26,,,1,,,186,,,1.26
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,BABY ALIVE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.86,0.00,,12,,,552.24,,,10.30,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,AVENGERS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.60,0.00,,1866,,,59587.78,,,1111.80,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,HASBRO GAMING,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.81,0.00,,132,,,5716.92,,,106.67,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,HASBRO GAMING,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.81,0.00,,66,,,2858.46,,,53.33,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,NERF,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.31,0.00,,140,,,9835.72,,,183.52,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,NERF,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.50,0.00,,412,,,11117.28,,,207.43,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.91,0.00,,192,,,9356.16,,,174.57,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.44,0.00,,394,,,9236.9,,,172.34,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.32,0.00,,1708,,,28977.64,,,540.67,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,TRANSFORMERS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.45,0.00,,264,,,6425.76,,,119.89,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483549,GAME ZONE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.62,0.00,,174,,,15080.58,,,281.38,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483510,AVENGERS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.76,0.00,0.00,192,,,7769.76,,,144.97,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483510,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SBN,0.32,0.00,0.00,6,,,103.74,,,1.94,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483510,TRANSFORMERS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.45,0.00,0.00,36,,,876.24,,,16.35,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,BABY ALIVE,PQ,TERCERAS,CD Villa El Salvador,SBN,1.92,0.00,0.00,36,,,3705.48,,,69.14,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,HASBRO GAMING,PQ,TERCERAS,CD Villa El Salvador,SB,0.81,0.00,0.00,72,,,3118.32,,,58.18,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,HASBRO GAMING,PQ,TERCERAS,CD Villa El Salvador,SBN,1.06,0.00,0.00,72,,,4093.92,,,76.39,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,NERF,PQ,TERCERAS,CD Villa El Salvador,SB,1.54,0.00,0.00,60,,,4940.04,,,92.17,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,NERF,PQ,TERCERAS,CD Villa El Salvador,SBN,0.86,0.00,0.00,48,,,2208.96,,,41.22,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.91,0.00,0.00,48,,,2339.04,,,43.64,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SB,0.97,0.00,0.00,69,,,3596.61,,,67.11,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,15/01/2022,2483548,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SBN,0.84,0.00,0.00,188,,,8445.8,,,157.58,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,11/01/2022,2482626,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,120,,,9417.54,,,21.47,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,11/01/2022,2482616,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,82,,,19761.34,,,14.67,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,11/01/2022,2482624,TOMMY HILFIGER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,6,,,810.18,,,1.07,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,11/01/2022,2482624,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,41,,,7039.54,,,7.34,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,15/01/2022,2483775,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,157,,,10741.16,,,28.09,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,15/01/2022,2484203,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,90,,,5034.6,,,16.10,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,15/01/2022,2484133,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,400,,,25840,,,71.56,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,15/01/2022,2483765,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,69,,,8231.38,,,12.34,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484454,MAC,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.49,0.00,,5,,,471.65,,,2.47,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484454,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,1412,,,107792.05,,,252.62,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484452,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,145,,,20850.05,,,25.94,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484457,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,177,,,13916.22,,,31.67,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484456,TOMMY HILFIGER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,38,,,4701.74,,,6.80,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484456,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,70,,,7655.66,,,12.52,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,18/01/2022,2484191,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,90,,,0.9,,,16.10,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/01/2022,2482623,MAC,SB,TERCERAS,CD Villa El Salvador,SB,0.00,0.49,0.00,,5,,,471.65,,,2.47,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/01/2022,2482623,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.18,0.00,,1110,,,81118.21,,,198.59,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481067,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,253,,,13519.33,,,234.81,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481068,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1767,,,90679.29,,,395.17,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481063,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,120,,,5353.67,,,20.81,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,10/01/2022,2481064,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,930,,,38280.62,,,161.26,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,08/01/2022,2480156,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,16,,,2026.24,,,14.85,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,08/01/2022,2480153,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,40,,,5065.6,,,37.12,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,08/01/2022,2480154,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,256,,,32419.84,,,57.25,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,08/01/2022,2480157,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,128,,,16209.92,,,28.63,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,03/01/2022,2480783,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.93,0.00,0.00,285,,,14519.73,,,264.51,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,03/01/2022,2480784,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.22,0.00,,1397,,,71669.48,,,312.42,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,12/01/2022,2482310,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,1.48,0.00,0.00,56,,,11356.78,,,82.66,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,12/01/2022,2482311,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,0.34,0.00,,209,,,30168.49,,,70.11,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.41,0.00,,5873,,,128898.77,,,2405.02,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.04,0.00,,2776,,,155011.12,,,2892.23,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.71,0.00,,280,,,10725.9,,,200.13,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,DISNEY,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,1.50,0.00,,174,,,14027.88,,,261.74,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.59,0.00,,280,,,8859.2,,,165.30,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.54,0.00,,1308,,,38175.08,,,712.28,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.51,0.00,,807,,,21914.86,,,408.89,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,MEGABLOCKS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.97,0.00,,75,,,3885.75,,,72.50,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,19/01/2022,2482206,MEGABLOCKS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.93,0.00,,182,,,9026.02,,,168.41,
